Unnamed: 0,Song_ID,Artist,Artist_diskografija,Song_tekstovinet,Views_tekstovinet,Lyrics_tekstovinet,Url_tekstovinet,Writer_lyricstranslate,Song_lyricstranslate,EngTitle_lyricstranslate,Album_lyricstranslate,Lyrics_lyricstranslate,EngLyrics_lyricstranslate,Url_lyricstranslate,Izvedba_diskografija,Url_diskografija,Song_diskografija,Skladba_diskografija,Stihovi_diskografija,Aranžman_diskografija,Album_1_diskografija,Album_2_diskografija,Album_3_diskografija,Album_4_diskografija,Album_5_diskografija,Album_6_diskografija,Album_7_diskografija,Lyrics_cuspajz,Song_cuspajz,Url_cuspajz
37,J8Cff2I3_1_37,Tereza Kesovija,Tereza,Kad sam s tobom,346,"Nikad mi nije bilo tako lijepo
kao onog dana kada sam te srela
ostali smo sami, samo to sam htjela
slusala sam dugo o zivotu tvome

Nikad se nisam radovala vise
nego one zore sto je nasa bila
sa usana tvojih ja sam jutro pila
ostao si tada u narucju mome
 
Ref. 2x 
Kada sam s tobom, ne treba mi nitko
ti mi dajes sve sto meni treba
mirno more, dio modrog neba
i poljubac, i poljubac, kako zelim ja

Nikad se nisam radovala vise
nego one zore sto je nasa bila
sa usana tvojih ja sam jutro pila
ostao si tada u narucju mome

Ref. 2x","https://tekstovi.net/2,837,63104.html",,,,,,,,,,,,,,,,,,,,,,,
38,J8Cff2I3_1_38,Tereza Kesovija,Tereza,Kad se jednom vratis ti ,6743,"Tvoje rijeci, lazne rijeci
nisu mogle da probude ljubav moju
nisu znale da me tjese 
cak ni onda kad sam 
plakala zbog tebe

Tvoje rijeci, tako prazne 
nisu mogle da ispune srce moje
samo stranci jedno drugom 
uvijek bili smo nas dvoje
 
Ref.
Kad se jednom vratis ti 
sad vec ostavljen od svih
i zazelis opet nekog pored sebe 
nemoj traziti moj dom 
jer je zar u srcu mom 
vec odavno posve ugasen za tebe

Kad se jednom vratis ti 
i kad shvatis da si kriv
sto jos uvijek zivim nesretna i sama
bilo sto da vise das 
bit ce prekasno, da znas
i za ljubav i za mrznju medju nama

Svake noci ja te sanjam 
kako spavas kao nekad pored mene
svake noci ja se budim 
jer sam umorna od ljubavi i snova

Svake noci ja te gledam 
kako odlazis bez pozdrava i rijeci
zadnji pozdrav, to su za te 
moje oci pune suza

Ref.","https://tekstovi.net/2,837,11605.html",,,,,,,,['Tereza'],https://diskografija.com/pjesma/kad-se-jednom-vratis-ti-12029.htm,Kad se jednom vratiš ti,,,,,,,,,,,"Tvoje riječi, lažne riječi, nisu mogle da probude ljubav moju,
nisu znale da me tješe čak ni onda kad sam plakala zbog tebe.

Tvoje riječi, tako prazne nisu mogle da ispune srce moje;
samo stranci jedno drugom uvijek bili smo nas dvoje.

Kad se jednom vratiš ti sad već ostavljen od svih
i zaželiš opet nekog pored sebe,
nemoj tražiti moj dom jer je žar u srcu mom
već odavno posve ugašen za tebe.

Kad se jednom vratiš ti i kad shvatiš da si kriv
što još uvijek živim nesretna i sama,
bilo što da više daš bit će prekasno da znaš
i za ljubav i za mržnju među nama.

Svake noći ja te sanjam kako spavaš kao nekad pored mene,
svake noći ja se budim jer sam umorna od ljubavi i snova.

Svake noći ja te gledam kako odlaziš bez pozdrava i riječi;
zadnji pozdrav to su za te moje oči puni suza.",Kad se jednom vratiš ti,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/kad-se-jednom-vratis-ti.html
39,J8Cff2I3_1_39,Tereza Kesovija,Tereza,Kada odes,136,"Kada odes, zatvorit cu vrata
da tisina ostane u sobi
i svo vrijeme, iza naseg sata
kao morski pijesak da se drobi

Oko mene bit ce iste stvari
i tvoj miris ostat ce u zraku
izmislit cu, da srce ne mari
da si samo izgubljen u mraku
 
Ref.
Kada odes, ne reci mi zbogom
kada odes, ja cu tada znati
kada odes, ne gledaj za sobom
kada odes, nek´ te sreca prati ljubavi

Kada odes, odletjet ce ptice
nek´ ih drugi ljubi i k sebi zove
kapi tuge kliznut ce niz lice
k´o da zvijezde kroz tisinu plove

Oko mene bit ce iste stvari
i tvoj miris ostat ce u zraku
izmislit cu, da srce ne mari
da si samo izgubljen u mraku

Ref.","https://tekstovi.net/2,837,64845.html",,Kada odeš,When You Leave,Ljubav Je Moj Grijeh LP 1990,"Kada odeš zatvorit ću vrata
Da tišina ostane u sobi
I svo vrijeme iza našeg sata
Kao morski pijesak da se drobi.. Oko mene bit će iste stvari
I tvoj miris ostat će u zraku
Lagat ću se da srce ne mari
Da si načas izgubljen u mraku.. Kada odeš ne reci mi zbogom
Kada odeš ja ću sama znati
Kada odeš ne gledaj za sobom
Kada odeš nek te sreća prati.. Kada odeš odletjet će ptice
Neki drugi jug ih sebi zove
A ostat će zaleðeno lice
Dvije kapi tuge što tišinom plove","When you leave I'll close the door,
So that the quietness remains in the room
And the whole time behind our clock
Like sea sand when it's crumbled. The things around me will be the same
And your smell will remain in the air
I'll lie to myself that my heart doesn't mind
That you're for a brief moment lost in the dark.. When you leave, don't tell me goodbye
When you leave, I'll know it myself
When you leave, don't look behind you
When you leave, may happiness follow you.. When you leave, the birds will fly away
Let somebody else call them themselves down south
And the face will stay frozen
Two drops of sorrow that sails the quietness",https://lyricstranslate.com/en/kada-ode%C5%A1-when-you-leave.html,,,,,,,,,,,,,,,,
40,J8Cff2I3_1_40,Tereza Kesovija,Tereza,Katedrala,4470,"Rekli su, bit ce bolje
to igra je sudbine
Bog te uzeo k sebi
a ljubav ostaje

Budis me glasom zore
ljubis bojama sna
mazis vjetrom u kosi
znam, tu si gdje sam ja
 
Ref.
Moje srce sad je katedrala
s nebom spojena, ljubav nju je podigla
moja dusa oduvijek je znala
s druge strane sna opet naci cu te ja

Zemlja zemlji se vraca
a dusa tvorcu svom
ljubav od svega je jaca
ti zivis u srcu mom

Smijes se drhtajem zvijezda
mjesec ti kosulju tka
grlis me mirisom mora
znam, tu si gdje sam ja

Ref.


","https://tekstovi.net/2,837,12143.html",,,,,,,,,,,,,,,,,,,,,"Rekli su, bit ce bolje
to igra je sudbine
Bog te uzeo k sebi
a ljubav ostaje

Budis me glasom zore
ljubis bojama sna
mazis vjetrom u kosi
znam, tu si gdje sam ja

Moje srce sad je katedrala
s nebom spojena, ljubav nju je podigla
moja dusa oduvijek je znala
s druge strane sna opet naci cu te ja

Zemlja zemlji se vraca
a dusa tvorcu svom
ljubav od svega je jaca
ti zivis u srcu mom

Smijes se drhtajem zvijezda
mjesec ti kosulju tka
grlis me mirisom mora
znam, tu si gdje sam ja",Katedrala,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/katedrala.html
41,J8Cff2I3_1_41,Tereza Kesovija,Tereza,Konavle lijepo,2908,"Na svijet me dalo tvoje zivo vrelo
pod surom stijenom njegov blista vir
i bljesak sunca kad ti takne celo
u stare dvore tvoj me vraca mir

Ref.
Konavle lijepe, o svjetlosti moja
moj rodni kraju, dubravo sna
lijepa su tvoja zelena polja
u tvome krilu, na tvojoj vodi, moj zivot sja
 
U tvojoj sreci i moje srece ima
u tvojoj tuzi zivi moja bol
i bilo ljeto, bila ljuta zima
za mene cuvas postelju i stol

Ref. 2x","https://tekstovi.net/2,837,39858.html",,,,,,,,['Tereza'],https://diskografija.com/pjesma/konavle-lijepo-6401.htm,Konavle lijepo,['Zdenko Runjić'],,,1994 - Skalinada 4,1994 - 14 hitova Zdenka Runjića,2007 - The platinum collection,,,,,,,
42,J8Cff2I3_1_42,Tereza Kesovija,Tereza,Kristinka,4801,"Iznad oblaka i plavom beskraju
tvoje oci vidim, Kristinko
moje misli starim vlakom putuju
do tvog srca, do tvog osmijeha

Tu u vrtu raste isti bijeli cvijet
mirise na tebe, Kristinko
svi smo otisli u neki drugi svijet
medju nama bezbroj godina
 
Ispod prozora jos cujem isti glas
zove tvoje ime, Kristinko
ali sada tamo vise nema nas
ostala su samo sjecanja

Prve tajne, prve njezne ljubavi
sve to dijelili smo, Kristinko
mi smo isto htjeli, isto voljeli
mi smo bili dio jednog sna

Samo uspomene kao vreli trag
prijateljstva davnih, Kristinko
tko je srcu jednom bio tako drag
nikada se ne zaboravlja

Ova pjesma nasu pricu cuva sad
u njoj mi smo vjecni, Kristinko
s pjesmom svaki je opet barem na cas mlad
zapjevaj je s nama, Kristinko","https://tekstovi.net/2,837,32822.html",,Kristinka,,Samo Malo Intime CD 1999,"Iznad oblaka u plavom beskraju
tvoje oči vidim, Kristinko,
moje misli starim vlakom putuju
do tvog srca, do tvog osmijeha.. Tu u vrtu raste isti bijeli cvijet,
miriše na tebe, Kristinko,
svi smo otišli u neki drugi svijet,
među nama bezbroj godina.. Ispod prozora još čujem isti glas,
zove tvoje ime, Kristinko,
ali sada tamo više nema nas,
ostala su samo sjećanja.. Prve tajne, prve nježne ljubavi,
sve to dijelili smo, Kristinko,
mi smo isto htjeli, isto voljeli,
mi smo bili dio jednog sna.. Samo uspomene kao vreli trag,
prijateljstva davnih, Kristinko,
tko je srcu jednom bio tako drag
nikada se ne zaboravlja.. Ova pjesma našu priču čuva sad,
u njoj mi smo vječni, Kristinko,
s pjesmom svak je opet barem na čas mlad,
zapjevaj je s nama, Kristinko.",,https://lyricstranslate.com/en/tereza-kesovija-kristinka-lyrics.html,['Tereza'],https://diskografija.com/pjesma/kristinka-4821.htm,Kristinka,,,,,,,,,,,"Iznad oblaka i plavom beskraju
tvoje oči vidim, Kristinko,
moje misli starim vlakom putuju
do tvog srca, do tvog osmijeha.

Tu u vrtu raste isti bijeli cvijet,
miriše na tebe, Kristinko,
svi smo otišli u neki drugi svijet,
među nama bezbroj godina.

Ispod prozora još čujem isti glas,
zove tvoje ime, Kristinko,
ali sada tamo više nema nas,
ostala su samo sjećanja.

Prve tajne, prve nježne ljubavi,
sve to dijelili smo, Kristinko,
mi smo isto htjeli, isto voljeli,
mi smo bili dio jednog sna.

Samo uspomene kao vreli trag,
prijateljstva davnih, Kristinko,
tko je srcu jednom bio tako drag
nikada se ne zaboravlja.

Ova pjesma našu priču čuva sad,
u njoj mi smo vječni, Kristinko,
s pjesmom svak je opet barem na čas mlad,
zapjevaj je s nama, Kristinko.",Kristinka,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/kristinka.html
43,J8Cff2I3_1_43,Tereza Kesovija,Tereza,Larina pjesma ,8264,"Tvoj smijeh, Lara 
umro je s danom tim
kada si ti zadnji put 
bila s njim

Znam, znam, Lara 
da mrzis onaj vlak
lica kroz dim 
ledeni zimski zrak
 
Ti si posla kroz snijeg, Lara
a on u pakao vatre te
pamtis li zvuk pjesme vojnika tih
i njegov glas tuzan i tako tih

Ti si posla kroz snijeg, Lara
a on u pakao vatre te
al' suncan dan 
vratit ce drage sne
vjeruj, Lara 
k'o prije bit ce sve
","https://tekstovi.net/2,837,11169.html",,Larina pjesma,,Larina Pjesma EP 1967.,"(Muzika: M. Jarre, Tekst: I. Krajač). Tvoj smijeh, Lara, umro je s danom tim
kada si ti zadnji put bila s njim.
Znam, znam, Lara, da mrziš onaj vlak
lica kroz dim, ledeni zimski zrak.. Ti si pošla kroz snijeg, Lara,
a on u pakao vatre te,
Pamtiš li zvuk pjesme vojnika tih
i njegov glas, tužan i tako tih?. Ti si pošla kroz snijeg, Lara,
a on u pakao vatre te,
al' sunčan dan vratit će drage sne:
vjeruj, Lara, k'o prije bit će sve...",,https://lyricstranslate.com/en/tereza-kesovija-larina-pjesma-lyrics.html,['Tereza'],https://diskografija.com/pjesma/larina-pjesma-7892.htm,Larina pjesma,,,['Alfi Kabiljo'],2002 - Kronologija,2007 - The platinum collection,,,,,,"Tvoj smijeh, Lara, umro je s danom tim
Kada si ti zadnji put bila s njim.
Znam, znam, Lara, da mrziš onaj vlak
Lica kroz dim, ledeni zimski zrak.
Ti si pošla kroz snijeg, Lara,
A on u pakao vatre te,
Pamtiš li zvuk pjesme vojnika tih
I njegov glas tužan i tako tih?

Ti si pošla kroz snijeg, Lara,
A on u pakao vatre te,
Al' sunčan dan vratit će drage sne:
Vjeruj, Lara, k'o prije bit će sve...",Larina pjesma,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/larina-pjesma.html
44,J8Cff2I3_1_44,Tereza Kesovija,Tereza,Ljubav je moj grijeh,3642,"Ljubav je moj grijeh
i moj cijeli vijek
o njoj zelim sanjati
i uz nju se buditi

Ljubav je moj grijeh
i moj cijeli svijet
nebi znala zivjeti
da mi nije ljubavi
 
Moje nemire
i sve ruzne sne
jedino ljubav pobijediti zna
ja ne zalim, ne
uzela sam sve
i uzet cu opet, sto ljubav mi da

Ljubav je moj grijeh
jedini moj lijek
kad u tvojim ocima
moje sunce pociva

Ljubav je moj grijeh
i moj cijeli svijet
nebi znala zivjeti
da mi nije ljubavi

Ljubav je moj grijeh","https://tekstovi.net/2,837,43489.html",,,,,,,,,,,,,,,,,,,,,,,
45,J8Cff2I3_1_45,Tereza Kesovija,Tereza,Ljubav je najljepsi poklon tvoj,984,"Ljubav je najljepsi poklon tvoj
sretna sam, voli me, budi moj
pruzas mi, sve sto sam zeljela
sve sto sam cekala, kada sam sama bila

Ljubav je najljepsi poklon tvoj
zivot se mijenja, to znas
pridji mi, ne skrivaj pogled svoj
ovi sati su najljepsi poklon tvoj
 
Proci ce sve kao ljeto i zima
proci ce sve, kao sjena, k'o san
u svijetu tom malo njeznosti ima
a mnogo vise tuge

Ref.
Sve me jos na tebe podsjeca
vjetra glas i boje proljeca
sto bih ja bez tebe postala
s tobom sam ostala
i kad je tesko bilo

Ali, tad ljubav je pomogla
znali smo to je spas, za nas
uvijek cu misliti ja o njoj
samo ljubav je najljepsi poklon tvoj

U svijetu, znam
malo njeznosti ima
a mnogo vise tuge

Ref.","https://tekstovi.net/2,837,60363.html",,,,,,,,,,,,,,,,,,,,,,,
46,J8Cff2I3_1_46,Tereza Kesovija,Tereza,Ljubavi mi samo daj,152,"Necu tvoje serenade
stihove i lazni sjaj
hocu tvoje ruke drage
ljubavi mi samo daj

Necu da sam lutka samo
sto je na koncu vodis ti
daj me, sad povedi tamo
gdje cemo se ljubiti
 
Necu da mi pricas bajke
necu zvijezde s neba, znaj
hocu samo da me ljubis
ljubavi mi samo daj

Spusti me na travu, dragi
sa svog oblaka u raj
grli me i ljubi
ljubavi mi daj

Ref.
Jer, samo tako mogu ja
sa tobom zivjeti
u snaznom zagrljaju tvom
vjecno ostati

Kad smo na vrhu, ljubavi
svijet ne postoji
kada zastane vrijeme
kad zadrhte nam tijela
kad se volimo mi

Kada zastane vrijeme
kad zadrhte nam tijela
kad se volimo mi

Necu da mi pricas bajke
necu zvijezde s neba, znaj
hocu samo da me ljubis
ljubavi mi samo daj

Spusti me na travu, dragi
sa svog oblaka u raj
grli me i ljubi
ljubavi mi daj

Ref. 2x","https://tekstovi.net/2,837,64843.html",,,,,,,,,,,,,,,,,,,,,,,
47,J8Cff2I3_1_47,Tereza Kesovija,Tereza,Ljubavni tango,6820,"Dugo vec nisan sklopila ruke
nisam te molila, a sada molin
za ovu ljubav da bi je spasila

Jedan bi zivot premalo bio
da ga zaboravin
ne daj da ode
ne daj da sama na svitu ostarin
 
Ref.
Boze moj, ca smo na ovon svitu
jubila san, ca mi vridi
kad srce me boli
i suza se cidi

Boze moj, ca smo na ovon svitu
jubila san, duse iman
a jubavi niman
a jubavi niman","https://tekstovi.net/2,837,11716.html",,Ljubavni tango,,,"Dugo već nisan sklopila ruke.
Nisan te molila, a sada molin.
Za ovu ljubav da bi je spasila.. Jedan bi život premalo bio
da ga zaboravin.
Ne daj da ode, ne daj da sama
na svitu ostarin.. Bože moj, ča smo na ovon svitu.
Jubila san – ča mi vridi,
kad srce me boli i suza se cidi.. Bože moj, ča smo na ovon svitu.
Jubila san – duše iman,
a jubavi niman. a jubavi niman...",,https://lyricstranslate.com/en/tereza-kesovija-ljubavni-tango-lyrics.html,['Tereza'],https://diskografija.com/pjesma/ljubavni-tango-4822.htm,Ljubavni tango,,,,,,,,,,,"Dugo vec nisan sklopila ruke
nisam te molila, a sada molin
za ovu ljubav da bi je spasila

Jedan bi zivot premalo bio
da ga zaboravin
ne daj da ode
ne daj da sama na svitu ostarin

Boze moj, ca smo na ovon svitu
jubila san, ca mi vridi
kad srce me boli
i suza se cidi

Boze moj, ca smo na ovon svitu
jubila san, duse iman
a jubavi niman
a jubavi niman",Ljubavni tango,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/ljubavni-tango.html
48,J8Cff2I3_1_48,Tereza Kesovija,Tereza,Ljudi,6451,"Polako se pale prozori
u mojoj sobi mrak
to netko meni govori
to meni daje znak

I ta se prica ponavlja
ko jucer nam je sve
na stol se jelo postavlja
i gleda se Te-Ve
 
Ljudi, otisla bih daleko do ljudi
pratila bih mutne zvijezde sjaj
ali znam nesto mozes sam 
sve mogu ljudi

Ljudi, mogu da ih volim 
da ih sudim
vrelo srce, hladan zagrljaj
ali znam
svjetlo u daljini - to su ljudi

Polako se pale prozori
da l' na me misli tko
da nekom dusu otvorim
jos zelim samo to 
","https://tekstovi.net/2,837,11206.html",,,,,,,,['Tereza'],https://diskografija.com/pjesma/ljudi-7833.htm,Ljudi,['Đorđe Novković'],['Arsen Dedić'],['Mato Došen'],1997 - Kad jednog dana prisjetim se svega,1999 - Gdje ima srca tu sam i ja,2007 - The platinum collection,,,,,"Polako se pale prozori
u mojoj sobi mrak
to netko meni govori
to meni daje znak

I ta se prica ponavlja
ko jucer nam je sve
na stol se jelo postavlja
i gleda se Te-Ve

Ljudi, otisla bih daleko do ljudi
pratila bih mutne zvijezde sjaj
ali znam nesto mozes sam
sve mogu ljudi

Ljudi, mogu da ih volim
da ih sudim
vrelo srce, hladan zagrljaj
ali znam
svjetlo u daljini - to su ljudi

Polako se pale prozori
da l' na me misli tko
da nekom dusu otvorim
jos zelim samo to",Ljudi,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/ljudi.html
49,J8Cff2I3_1_49,Tereza Kesovija,Tereza,Ludi dani nase mladosti,3469,"Da l' jos uvijek zivis tamo
gdje more nebo dira i gdje kamen ljubi sol
da l' jos istu pjesmu znamo
koju pjevali smo cesto dok je sunce zvalo dan
na zal gdje miris juga budi ljeto
puno sjecanja na nas
 
Da l' jos isti vjetri njisu
grane bora, mladu travu sto je cuvala nas san
i da li pamtis toplu kisu
kako miluje tvoj dlan i kako topi suze trag
i da l' se sjecas rijeci te
kad rekla sam ti ne, jer to je kraj

Ref.
Ludi dani nase mladosti
od ljubavi do tuge
nismo znali kako voljeti
za sebe ni za druge

Mislili smo da je svijet zbog nas
samo za nas
ludi dani nase mladosti su nestali u tami
ludi dani nase mladosti, mi ostali smo sami 

Ref. 2x","https://tekstovi.net/2,837,32823.html",,,,,,,,['Tereza'],https://diskografija.com/pjesma/ludi-dani-nase-mladosti-4815.htm,Ludi dani naše mladosti,,,,,,,,,,,"Da l' još uvijek živiš tamo
gdje more nebo dira i gdje kamen ljubi sol.
Da l' još istu pjesmu znamo
koju pjevali smo često dok je sunce zvalo dan
na žal gdje miris juga budi ljeto
puno sjećanja na nas.

Da l' još isti vjetri njišu
grane bora, mladu travu što je čuvala naš san.
Da li pamtiš toplu kišu
kako miluje tvoj dlan i kako topi suze trag
i da l' se sjećaš riječi zle
kad rekla sam ti ne, jer to je kraj.

Ludi dani naše mladosti
od ljubavi do tuge.
Nismo znali kako voljeti
za sebe ni za druge.
Mislili smo da je svijet zbog nas,
samo za nas.
Ludi dani naše mladosti su nestali u tami...
Ludi dani naše mladosti, mi ostali smo sami...",Ludi dani naše mladosti,https://cuspajz.com//tekstovi-pjesama/pjesma/tereza-kesovija/ludi-dani-nase-mladosti.html
50,J8Cff2I3_1_50,Tereza Kesovija,Tereza,Marinero,1520,"Srela sam te mnogo puta
u lukama bijelog svijeta
k'o leptira bez svog cvijeta
kao pticu bez doma svog

Srela sam te mnogo puta
na ladjama koje plove
u gradove uvijek nove
da l' si tuzan ti zbog tog
 
Ref.
Marinero, marinero
danas amo, sutra tamo
samo to nas dvoje znamo
tako prodje zivot tvoj

Marinero, marinero
mi bi sretni mozda bili
kada bismo gnijezdo svili
marinero, budi moj

Srela sam te mnogo puta
gdje se pjeva i gdje se pije
i gdje nitko voljen nije
tu su cudni ljudi svi

Srela sam te mnogo puta
i htjela ti nesto reci
al' ne rekoh niti rijeci
poznao me nisi ti

Ref.","https://tekstovi.net/2,837,45261.html",,,,,,,,,,,,,,,,,,,,,,,
51,J8Cff2I3_1_51,Tereza Kesovija,Tereza,"Mladosti, moja lijepa radosti",7468,"Sva bogatstva si mi dala
sve ljepote ovog svijeta
zbog tebe su sunca sjala
zbog tebe su bila ljeta

Zbog tebe sam jos i sada
zarobljena od ljepota
jer za svaku moju ljubav
dala si mi sto zivota
 
Ref.
Mladosti, moja lijepa radosti
ljubavi moje tvoji su dani
zivim jer ti si na mojoj strani
mladosti, moja lijepa radosti
mladosti, moja lijepa radosti

Jedro na buri, galeba krilo
bez tebe ne bi pjesama bilo
mladosti, moja lijepa radosti
mladosti, moja lijepa radosti

Dala si mi tajne dvore
perivoje od jasmina
i da kradem i da berem
rusule iz tvog djardina

Dala si mi, jos mi dajes
trajalo je i jos traje
ljeto kao zivot dugo
ljubavnice, moja drugo

Ref.","https://tekstovi.net/2,837,10430.html",,"Mladosti, moja lijepa radosti","Молодость, моя милая радость",Poljubi me LP 1979,"Sva bogatstva si mi dala,
1
sve ljepote ovog svijeta,
zbog tebe su sunca sjala,
zbog tebe su bila ljeta. Zbog tebe sam još i sada
zarobljena od ljepota,
jer za svaku moju ljubav
dala si mi sto života. REF
Mladosti, moja lijepa radosti
ljubavi moje, tvoji su dani
živim jer ti si na mojoj strani
Mladosti moja, lijepa radosti
mladosti, moja lijepa radosti....
-
Jedro na buri, galeba krilo,
bez tebe ne bi pjesama bilo,
mladosti moja, lijepa radosti
mladosti, moja lijepa radosti
Dala si mi tajne dvore
perivoje od jasmina
i da kradem i da berem
rusule iz tvog đardina. Dala si mi, još mi daješ,
trajalo je i još traje
ljeto kao život dugo,
ljubavnice, moja drugo.. Ref.","Все богатства ты мне дала,
все красоты этого света,
из-за тебя солнце сияло,
из-за тебя были лета.. Из-за тебя я даже и теперь
пленена ещё красотой,
потому что за каждую мою любовь
дала ты мне сто жизней.. ПРИПЕВ:
Молодость, моя милая радость,
любовь моя, твоими днями я
живу, ведь ты на моей стороне.
Молодость, моя милая радость,
Молодость, моя милая радость...
-
Парус на ветру, крылья чаек,
без тебя бы и песен не было,
Молодость, моя милая радость,
Молодость, моя милая радость...
Дала ты мне тайные дворцы,
и парки полные жасмина,
чтобы я крала и собирала
россыпи цветов из твоего сада.. Дала ты мне и ещё даёшь,
было и ещё продолжается
лето долгое как жизнь,
любимая, ты моя дорогая.. Припев:",https://lyricstranslate.com/en/mladosti-moja-lijepa-radosti-%D0%BC%D0%BE%D0%BB%D0%BE%D0%B4%D0%BE%D1%81%D1%82%D1%8C-%D0%BC%D0%BE%D1%8F-%D0%BC%D0%B8%D0%BB%D0%B0%D1%8F-%D1%80%D0%B0%D0%B4%D0%BE%D1%81%D1%82%D1%8C.html,['Tereza'],https://diskografija.com/pjesma/mladosti-moja-lijepa-radosti-7848.htm,"Mladosti, moja lijepa radosti",['Đelo Jusić sr.'],['Drago Britvić'],['Đelo Jusić sr.'],1980 - Moja splitska ljeta,1999 - Gdje ima srca tu sam i ja,2007 - The platinum collection,,,,,,,
